Bandit,Reward,Algorithm
11751,0,Thompson Sampling
11752,0,Thompson Sampling
11753,0,Thompson Sampling
11754,1,Thompson Sampling
11755,1,Thompson Sampling
11756,1,Thompson Sampling
11757,0,Thompson Sampling
11758,1,Thompson Sampling
11759,1,Thompson Sampling
11760,1,Thompson Sampling
11761,0,Thompson Sampling
11762,0,Thompson Sampling
11763,0,Thompson Sampling
11764,0,Thompson Sampling
11765,0,Thompson Sampling
11766,1,Thompson Sampling
11767,0,Thompson Sampling
11768,0,Thompson Sampling
11769,0,Thompson Sampling
11770,0,Thompson Sampling
11771,1,Thompson Sampling
11772,1,Thompson Sampling
11773,0,Thompson Sampling
11774,1,Thompson Sampling
11775,0,Thompson Sampling
11776,1,Thompson Sampling
11777,1,Thompson Sampling
11778,1,Thompson Sampling
11779,1,Thompson Sampling
11780,0,Thompson Sampling
11781,1,Thompson Sampling
11782,1,Thompson Sampling
11783,0,Thompson Sampling
11784,1,Thompson Sampling
11785,0,Thompson Sampling
11786,0,Thompson Sampling
11787,1,Thompson Sampling
11788,0,Thompson Sampling
11789,0,Thompson Sampling
11790,1,Thompson Sampling
11791,0,Thompson Sampling
11792,1,Thompson Sampling
11793,1,Thompson Sampling
11794,0,Thompson Sampling
11795,1,Thompson Sampling
11796,0,Thompson Sampling
11797,0,Thompson Sampling
11798,0,Thompson Sampling
11799,1,Thompson Sampling
11800,0,Thompson Sampling
11801,1,Thompson Sampling
11802,0,Thompson Sampling
11803,0,Thompson Sampling
11804,1,Thompson Sampling
11805,0,Thompson Sampling
11806,1,Thompson Sampling
11807,1,Thompson Sampling
11808,0,Thompson Sampling
11809,1,Thompson Sampling
11810,0,Thompson Sampling
11811,1,Thompson Sampling
11812,1,Thompson Sampling
11813,1,Thompson Sampling
11814,0,Thompson Sampling
11815,0,Thompson Sampling
11816,1,Thompson Sampling
11817,1,Thompson Sampling
11818,0,Thompson Sampling
11819,0,Thompson Sampling
11820,0,Thompson Sampling
11821,1,Thompson Sampling
11822,0,Thompson Sampling
11823,0,Thompson Sampling
11824,0,Thompson Sampling
11825,0,Thompson Sampling
11826,0,Thompson Sampling
11827,0,Thompson Sampling
11828,1,Thompson Sampling
11829,0,Thompson Sampling
11830,1,Thompson Sampling
11831,1,Thompson Sampling
11832,0,Thompson Sampling
11833,0,Thompson Sampling
11834,1,Thompson Sampling
11835,1,Thompson Sampling
11836,1,Thompson Sampling
11837,0,Thompson Sampling
11838,1,Thompson Sampling
11839,1,Thompson Sampling
11840,0,Thompson Sampling
11841,0,Thompson Sampling
11842,0,Thompson Sampling
11843,0,Thompson Sampling
11844,1,Thompson Sampling
11845,1,Thompson Sampling
11846,1,Thompson Sampling
11847,1,Thompson Sampling
11848,1,Thompson Sampling
11849,0,Thompson Sampling
11850,0,Thompson Sampling
11851,0,Thompson Sampling
11852,0,Thompson Sampling
11853,0,Thompson Sampling
11854,0,Thompson Sampling
11855,1,Thompson Sampling
11856,0,Thompson Sampling
11857,1,Thompson Sampling
11858,0,Thompson Sampling
11859,1,Thompson Sampling
11860,0,Thompson Sampling
11861,1,Thompson Sampling
11862,0,Thompson Sampling
11863,1,Thompson Sampling
11864,1,Thompson Sampling
11865,1,Thompson Sampling
11866,0,Thompson Sampling
11867,0,Thompson Sampling
11868,0,Thompson Sampling
11869,1,Thompson Sampling
11870,0,Thompson Sampling
11871,0,Thompson Sampling
11872,1,Thompson Sampling
11873,0,Thompson Sampling
11874,1,Thompson Sampling
11875,0,Thompson Sampling
11876,0,Thompson Sampling
11877,0,Thompson Sampling
11878,0,Thompson Sampling
11879,0,Thompson Sampling
11880,0,Thompson Sampling
11881,0,Thompson Sampling
11882,1,Thompson Sampling
11883,1,Thompson Sampling
11884,1,Thompson Sampling
11885,0,Thompson Sampling
11886,1,Thompson Sampling
11887,0,Thompson Sampling
11888,0,Thompson Sampling
11889,1,Thompson Sampling
11890,0,Thompson Sampling
11891,0,Thompson Sampling
11892,0,Thompson Sampling
11893,1,Thompson Sampling
11894,1,Thompson Sampling
11895,0,Thompson Sampling
11896,0,Thompson Sampling
11897,1,Thompson Sampling
11898,0,Thompson Sampling
11899,0,Thompson Sampling
11900,1,Thompson Sampling
11901,0,Thompson Sampling
11902,1,Thompson Sampling
11903,0,Thompson Sampling
11904,0,Thompson Sampling
11905,0,Thompson Sampling
11906,0,Thompson Sampling
11907,1,Thompson Sampling
11908,0,Thompson Sampling
11909,0,Thompson Sampling
11910,0,Thompson Sampling
11911,0,Thompson Sampling
11912,0,Thompson Sampling
11913,0,Thompson Sampling
11914,1,Thompson Sampling
11915,0,Thompson Sampling
11916,0,Thompson Sampling
11917,0,Thompson Sampling
11918,0,Thompson Sampling
11919,1,Thompson Sampling
11920,0,Thompson Sampling
11921,0,Thompson Sampling
11922,0,Thompson Sampling
11923,1,Thompson Sampling
11924,0,Thompson Sampling
11925,0,Thompson Sampling
11926,0,Thompson Sampling
11927,0,Thompson Sampling
11928,1,Thompson Sampling
11929,1,Thompson Sampling
11930,0,Thompson Sampling
11931,0,Thompson Sampling
11932,1,Thompson Sampling
11933,0,Thompson Sampling
11934,1,Thompson Sampling
11935,1,Thompson Sampling
11936,0,Thompson Sampling
11937,0,Thompson Sampling
11938,1,Thompson Sampling
11939,1,Thompson Sampling
11940,0,Thompson Sampling
11941,0,Thompson Sampling
11942,1,Thompson Sampling
11943,1,Thompson Sampling
11944,0,Thompson Sampling
11945,1,Thompson Sampling
11946,0,Thompson Sampling
11947,0,Thompson Sampling
11948,1,Thompson Sampling
11949,1,Thompson Sampling
11950,0,Thompson Sampling
11951,1,Thompson Sampling
11952,0,Thompson Sampling
11953,1,Thompson Sampling
11954,0,Thompson Sampling
11955,1,Thompson Sampling
11956,1,Thompson Sampling
11957,1,Thompson Sampling
11958,1,Thompson Sampling
11959,0,Thompson Sampling
11960,1,Thompson Sampling
11961,1,Thompson Sampling
11962,0,Thompson Sampling
11963,0,Thompson Sampling
11964,1,Thompson Sampling
11965,1,Thompson Sampling
11966,1,Thompson Sampling
11967,0,Thompson Sampling
11968,1,Thompson Sampling
11969,0,Thompson Sampling
11970,0,Thompson Sampling
11971,0,Thompson Sampling
11972,0,Thompson Sampling
11973,0,Thompson Sampling
11974,0,Thompson Sampling
11975,1,Thompson Sampling
11976,1,Thompson Sampling
11977,1,Thompson Sampling
11978,0,Thompson Sampling
11979,0,Thompson Sampling
11980,0,Thompson Sampling
11981,0,Thompson Sampling
11982,0,Thompson Sampling
11983,1,Thompson Sampling
11984,1,Thompson Sampling
11985,0,Thompson Sampling
11986,0,Thompson Sampling
11987,1,Thompson Sampling
11988,1,Thompson Sampling
11989,1,Thompson Sampling
11990,1,Thompson Sampling
11991,1,Thompson Sampling
11992,0,Thompson Sampling
11993,0,Thompson Sampling
11994,0,Thompson Sampling
11995,0,Thompson Sampling
11996,1,Thompson Sampling
11997,1,Thompson Sampling
11998,0,Thompson Sampling
11999,0,Thompson Sampling
12000,0,Thompson Sampling
12001,1,Thompson Sampling
12002,0,Thompson Sampling
12003,0,Thompson Sampling
12004,0,Thompson Sampling
12005,1,Thompson Sampling
12006,0,Thompson Sampling
12007,0,Thompson Sampling
12008,0,Thompson Sampling
12009,0,Thompson Sampling
12010,1,Thompson Sampling
12011,0,Thompson Sampling
12012,0,Thompson Sampling
12013,0,Thompson Sampling
12014,0,Thompson Sampling
12015,0,Thompson Sampling
12016,0,Thompson Sampling
12017,1,Thompson Sampling
12018,1,Thompson Sampling
12019,0,Thompson Sampling
12020,1,Thompson Sampling
12021,0,Thompson Sampling
12022,1,Thompson Sampling
12023,1,Thompson Sampling
12024,0,Thompson Sampling
12025,0,Thompson Sampling
12026,0,Thompson Sampling
12027,0,Thompson Sampling
12028,0,Thompson Sampling
12029,0,Thompson Sampling
12030,0,Thompson Sampling
12031,0,Thompson Sampling
12032,1,Thompson Sampling
12033,0,Thompson Sampling
12034,1,Thompson Sampling
12035,1,Thompson Sampling
12036,1,Thompson Sampling
12037,1,Thompson Sampling
12038,0,Thompson Sampling
12039,0,Thompson Sampling
12040,1,Thompson Sampling
12041,0,Thompson Sampling
12042,0,Thompson Sampling
12043,0,Thompson Sampling
12044,1,Thompson Sampling
12045,0,Thompson Sampling
12046,0,Thompson Sampling
12047,1,Thompson Sampling
12048,1,Thompson Sampling
12049,0,Thompson Sampling
12050,1,Thompson Sampling
12051,1,Thompson Sampling
12052,0,Thompson Sampling
12053,0,Thompson Sampling
12054,0,Thompson Sampling
12055,1,Thompson Sampling
12056,1,Thompson Sampling
12057,0,Thompson Sampling
12058,1,Thompson Sampling
12059,1,Thompson Sampling
12060,0,Thompson Sampling
12061,0,Thompson Sampling
12062,0,Thompson Sampling
12063,0,Thompson Sampling
12064,0,Thompson Sampling
12065,0,Thompson Sampling
12066,1,Thompson Sampling
12067,0,Thompson Sampling
12068,0,Thompson Sampling
12069,0,Thompson Sampling
12070,0,Thompson Sampling
12071,0,Thompson Sampling
12072,1,Thompson Sampling
12073,1,Thompson Sampling
12074,1,Thompson Sampling
12075,0,Thompson Sampling
12076,0,Thompson Sampling
12077,1,Thompson Sampling
12078,1,Thompson Sampling
12079,1,Thompson Sampling
12080,0,Thompson Sampling
12081,1,Thompson Sampling
12082,0,Thompson Sampling
12083,1,Thompson Sampling
12084,1,Thompson Sampling
12085,0,Thompson Sampling
12086,0,Thompson Sampling
12087,0,Thompson Sampling
12088,0,Thompson Sampling
12089,0,Thompson Sampling
12090,0,Thompson Sampling
12091,0,Thompson Sampling
12092,1,Thompson Sampling
12093,1,Thompson Sampling
12094,1,Thompson Sampling
12095,0,Thompson Sampling
12096,0,Thompson Sampling
12097,0,Thompson Sampling
12098,1,Thompson Sampling
12099,1,Thompson Sampling
12100,0,Thompson Sampling
12101,1,Thompson Sampling
12102,1,Thompson Sampling
12103,0,Thompson Sampling
12104,0,Thompson Sampling
12105,0,Thompson Sampling
12106,0,Thompson Sampling
12107,0,Thompson Sampling
12108,0,Thompson Sampling
12109,0,Thompson Sampling
12110,1,Thompson Sampling
12111,0,Thompson Sampling
12112,1,Thompson Sampling
12113,0,Thompson Sampling
12114,0,Thompson Sampling
12115,0,Thompson Sampling
12116,1,Thompson Sampling
12117,0,Thompson Sampling
12118,1,Thompson Sampling
12119,0,Thompson Sampling
12120,1,Thompson Sampling
12121,1,Thompson Sampling
12122,0,Thompson Sampling
12123,0,Thompson Sampling
12124,1,Thompson Sampling
12125,0,Thompson Sampling
12126,1,Thompson Sampling
12127,1,Thompson Sampling
12128,1,Thompson Sampling
12129,1,Thompson Sampling
12130,0,Thompson Sampling
12131,0,Thompson Sampling
12132,1,Thompson Sampling
12133,1,Thompson Sampling
12134,0,Thompson Sampling
12135,0,Thompson Sampling
12136,0,Thompson Sampling
12137,0,Thompson Sampling
12138,1,Thompson Sampling
12139,0,Thompson Sampling
12140,0,Thompson Sampling
12141,1,Thompson Sampling
12142,1,Thompson Sampling
12143,0,Thompson Sampling
12144,0,Thompson Sampling
12145,0,Thompson Sampling
12146,1,Thompson Sampling
12147,0,Thompson Sampling
12148,1,Thompson Sampling
12149,0,Thompson Sampling
12150,1,Thompson Sampling
12151,1,Thompson Sampling
12152,0,Thompson Sampling
12153,0,Thompson Sampling
12154,0,Thompson Sampling
12155,0,Thompson Sampling
12156,0,Thompson Sampling
12157,1,Thompson Sampling
12158,1,Thompson Sampling
12159,0,Thompson Sampling
12160,0,Thompson Sampling
12161,1,Thompson Sampling
12162,0,Thompson Sampling
12163,1,Thompson Sampling
12164,1,Thompson Sampling
12165,1,Thompson Sampling
12166,1,Thompson Sampling
12167,0,Thompson Sampling
12168,1,Thompson Sampling
12169,1,Thompson Sampling
12170,1,Thompson Sampling
12171,1,Thompson Sampling
12172,0,Thompson Sampling
12173,0,Thompson Sampling
12174,0,Thompson Sampling
12175,1,Thompson Sampling
12176,0,Thompson Sampling
12177,1,Thompson Sampling
12178,0,Thompson Sampling
12179,0,Thompson Sampling
12180,1,Thompson Sampling
12181,0,Thompson Sampling
12182,0,Thompson Sampling
12183,1,Thompson Sampling
12184,0,Thompson Sampling
12185,0,Thompson Sampling
12186,1,Thompson Sampling
12187,1,Thompson Sampling
12188,1,Thompson Sampling
12189,0,Thompson Sampling
12190,0,Thompson Sampling
12191,0,Thompson Sampling
12192,1,Thompson Sampling
12193,0,Thompson Sampling
12194,0,Thompson Sampling
12195,1,Thompson Sampling
12196,0,Thompson Sampling
12197,0,Thompson Sampling
12198,1,Thompson Sampling
12199,1,Thompson Sampling
12200,1,Thompson Sampling
12201,0,Thompson Sampling
12202,0,Thompson Sampling
12203,1,Thompson Sampling
12204,0,Thompson Sampling
12205,0,Thompson Sampling
12206,1,Thompson Sampling
12207,1,Thompson Sampling
12208,0,Thompson Sampling
12209,1,Thompson Sampling
12210,0,Thompson Sampling
12211,1,Thompson Sampling
12212,0,Thompson Sampling
12213,0,Thompson Sampling
12214,1,Thompson Sampling
12215,0,Thompson Sampling
12216,1,Thompson Sampling
12217,1,Thompson Sampling
12218,1,Thompson Sampling
12219,0,Thompson Sampling
12220,1,Thompson Sampling
12221,0,Thompson Sampling
12222,1,Thompson Sampling
12223,0,Thompson Sampling
12224,0,Thompson Sampling
12225,1,Thompson Sampling
12226,0,Thompson Sampling
12227,0,Thompson Sampling
12228,0,Thompson Sampling
12229,0,Thompson Sampling
12230,0,Thompson Sampling
12231,0,Thompson Sampling
12232,0,Thompson Sampling
12233,0,Thompson Sampling
12234,0,Thompson Sampling
12235,0,Thompson Sampling
12236,0,Thompson Sampling
12237,0,Thompson Sampling
12238,0,Thompson Sampling
12239,1,Thompson Sampling
12240,0,Thompson Sampling
12241,1,Thompson Sampling
12242,0,Thompson Sampling
12243,0,Thompson Sampling
12244,1,Thompson Sampling
12245,0,Thompson Sampling
12246,1,Thompson Sampling
12247,0,Thompson Sampling
12248,0,Thompson Sampling
12249,1,Thompson Sampling
12250,0,Thompson Sampling
12251,1,Thompson Sampling
12252,0,Thompson Sampling
12253,0,Thompson Sampling
12254,1,Thompson Sampling
12255,0,Thompson Sampling
12256,0,Thompson Sampling
12257,1,Thompson Sampling
12258,0,Thompson Sampling
12259,0,Thompson Sampling
12260,1,Thompson Sampling
12261,0,Thompson Sampling
12262,1,Thompson Sampling
12263,0,Thompson Sampling
12264,1,Thompson Sampling
12265,0,Thompson Sampling
12266,1,Thompson Sampling
12267,1,Thompson Sampling
12268,0,Thompson Sampling
12269,0,Thompson Sampling
12270,1,Thompson Sampling
12271,0,Thompson Sampling
12272,0,Thompson Sampling
12273,1,Thompson Sampling
12274,0,Thompson Sampling
12275,0,Thompson Sampling
12276,0,Thompson Sampling
12277,0,Thompson Sampling
12278,1,Thompson Sampling
12279,0,Thompson Sampling
12280,0,Thompson Sampling
12281,1,Thompson Sampling
12282,0,Thompson Sampling
12283,0,Thompson Sampling
12284,0,Thompson Sampling
12285,1,Thompson Sampling
12286,0,Thompson Sampling
12287,0,Thompson Sampling
12288,0,Thompson Sampling
12289,0,Thompson Sampling
12290,1,Thompson Sampling
12291,0,Thompson Sampling
12292,1,Thompson Sampling
12293,0,Thompson Sampling
12294,0,Thompson Sampling
12295,1,Thompson Sampling
12296,0,Thompson Sampling
12297,1,Thompson Sampling
12298,0,Thompson Sampling
12299,0,Thompson Sampling
12300,1,Thompson Sampling
12301,0,Thompson Sampling
12302,0,Thompson Sampling
12303,0,Thompson Sampling
12304,1,Thompson Sampling
12305,0,Thompson Sampling
12306,0,Thompson Sampling
12307,1,Thompson Sampling
12308,0,Thompson Sampling
12309,0,Thompson Sampling
12310,0,Thompson Sampling
12311,0,Thompson Sampling
12312,0,Thompson Sampling
12313,1,Thompson Sampling
12314,0,Thompson Sampling
12315,1,Thompson Sampling
12316,1,Thompson Sampling
12317,0,Thompson Sampling
12318,1,Thompson Sampling
12319,0,Thompson Sampling
12320,1,Thompson Sampling
12321,0,Thompson Sampling
12322,1,Thompson Sampling
12323,1,Thompson Sampling
12324,0,Thompson Sampling
12325,1,Thompson Sampling
12326,0,Thompson Sampling
12327,1,Thompson Sampling
12328,1,Thompson Sampling
12329,1,Thompson Sampling
12330,0,Thompson Sampling
12331,1,Thompson Sampling
12332,0,Thompson Sampling
12333,0,Thompson Sampling
12334,0,Thompson Sampling
12335,1,Thompson Sampling
12336,0,Thompson Sampling
12337,0,Thompson Sampling
12338,0,Thompson Sampling
12339,1,Thompson Sampling
12340,1,Thompson Sampling
12341,1,Thompson Sampling
12342,0,Thompson Sampling
12343,1,Thompson Sampling
12344,0,Thompson Sampling
12345,0,Thompson Sampling
12346,0,Thompson Sampling
12347,1,Thompson Sampling
12348,1,Thompson Sampling
12349,0,Thompson Sampling
12350,0,Thompson Sampling
12351,1,Thompson Sampling
12352,0,Thompson Sampling
12353,0,Thompson Sampling
12354,1,Thompson Sampling
12355,0,Thompson Sampling
12356,0,Thompson Sampling
12357,0,Thompson Sampling
12358,0,Thompson Sampling
12359,1,Thompson Sampling
12360,1,Thompson Sampling
12361,1,Thompson Sampling
12362,0,Thompson Sampling
12363,1,Thompson Sampling
12364,1,Thompson Sampling
12365,0,Thompson Sampling
12366,1,Thompson Sampling
12367,1,Thompson Sampling
12368,0,Thompson Sampling
12369,1,Thompson Sampling
12370,1,Thompson Sampling
12371,0,Thompson Sampling
12372,0,Thompson Sampling
12373,1,Thompson Sampling
12374,0,Thompson Sampling
12375,0,Thompson Sampling
12376,1,Thompson Sampling
12377,1,Thompson Sampling
12378,0,Thompson Sampling
12379,1,Thompson Sampling
12380,1,Thompson Sampling
12381,1,Thompson Sampling
12382,0,Thompson Sampling
12383,1,Thompson Sampling
12384,1,Thompson Sampling
12385,1,Thompson Sampling
12386,1,Thompson Sampling
12387,1,Thompson Sampling
12388,0,Thompson Sampling
12389,1,Thompson Sampling
12390,0,Thompson Sampling
12391,1,Thompson Sampling
12392,0,Thompson Sampling
12393,0,Thompson Sampling
12394,1,Thompson Sampling
12395,0,Thompson Sampling
12396,0,Thompson Sampling
12397,1,Thompson Sampling
12398,0,Thompson Sampling
12399,1,Thompson Sampling
12400,0,Thompson Sampling
12401,0,Thompson Sampling
12402,0,Thompson Sampling
12403,0,Thompson Sampling
12404,1,Thompson Sampling
12405,1,Thompson Sampling
12406,0,Thompson Sampling
12407,1,Thompson Sampling
12408,0,Thompson Sampling
12409,1,Thompson Sampling
12410,1,Thompson Sampling
12411,1,Thompson Sampling
12412,1,Thompson Sampling
12413,0,Thompson Sampling
12414,0,Thompson Sampling
12415,1,Thompson Sampling
12416,0,Thompson Sampling
12417,0,Thompson Sampling
12418,0,Thompson Sampling
12419,1,Thompson Sampling
